id_Historico_Desastre;Event;Municipio;Fecha;Causa;Descripción de la causa;Fuente;IDimpacto_material;Muertos;Heridos;Desaparecidos;IDimpacto_humano;Casas destruidas;Casas dañadas;Pérdidas económicas;With Deaths;With Injured;With Missing;With Houses Destroyed;With Victims;Tipo_desastre;idDetalleDesastre
504174;LANDSLIDE;Yarumal;15/08/1987;UNKNOWN;;BDOD-60481;417502;0;0;0;417501;0;0;0;0;0;0;0;0;Geofísico;5041743
504175;LANDSLIDE;Sonson;15/08/1987;UNKNOWN;;BDOD-60481;417602;0;0;0;417601;0;0;0;0;0;0;0;0;Geofísico;5041753
504176;LANDSLIDE;Rionegro;15/08/1987;UNKNOWN;;BDOD-60481;417702;0;0;0;417701;0;0;0;0;0;0;0;0;Geofísico;5041763
504177;LANDSLIDE;Santafé de Antioquia;15/08/1987;UNKNOWN;;BDOD-60481;417802;0;0;0;417801;0;0;0;0;0;0;0;0;Geofísico;5041773
504178;LANDSLIDE;Amagá;15/08/1987;UNKNOWN;;BDOD-60481;417902;0;0;0;417901;0;0;0;0;0;0;0;0;Geofísico;5041783
504179;RAIN;Yolombó;2/08/1987;ATMOSPHCONDITION;;EL TIEMPO 1987-08-04 P. 10B;418002;0;0;0;418001;0;0;0;0;0;0;0;0;Atmosférico;5041793
504180;LANDSLIDE;San Roque;2/08/1987;RAIN;;EL TIEMPO 1987-08-04 P. 10B;418102;0;0;0;418101;0;0;0;0;0;0;0;0;Geofísico;5041803
504181;LANDSLIDE;San Rafael;2/08/1987;RAIN;;EL TIEMPO 1987-08-04 P. 10B;418202;0;0;0;418201;0;0;0;0;0;0;0;0;Geofísico;5041813
504182;RAIN;La Unión;2/08/1987;ATMOSPHCONDITION;;EL TIEMPO 1987-08-04 P. 10B;418302;0;0;0;418301;0;0;0;0;0;0;0;0;Atmosférico;5041823
504183;RAIN;Guadalupe;2/08/1987;ATMOSPHCONDITION;;EL TIEMPO 1987-08-04 P. 10B;418402;0;0;0;418401;0;0;0;0;0;0;0;0;Atmosférico;5041833
504184;LANDSLIDE;Guadalupe;2/08/1987;RAIN;;EL TIEMPO 1987-08-04 P. 10B;418502;0;0;0;418501;0;0;0;0;0;0;0;0;Geofísico;5041843
504185;LANDSLIDE;Campamento;2/08/1987;RAIN;;EL TIEMPO 1987-08-04 P. 10B;418602;0;0;0;418601;0;0;0;0;0;0;0;0;Geofísico;5041853
504186;LANDSLIDE;Briceño;2/08/1987;RAIN;;EL TIEMPO 1987-08-04 P. 10B;418702;0;0;0;418701;0;0;0;0;0;0;0;0;Geofísico;5041863
504187;LANDSLIDE;Armenia;2/08/1987;RAIN;;EL TIEMPO 1987-08-04 P. 10B;418802;0;0;0;418801;0;0;0;0;0;0;0;0;Geofísico;5041873
504188;FIRE;Medellín;29/06/1987;UNKNOWN;;EL TIEMPO 1987-06-30 P. ultB;418902;0;0;0;418901;150;0;1800000;0;0;0;10;10;Técnico;5041883
504189;LANDSLIDE;Argelia;23/05/1987;RAIN;;EL TIEMPO 1987-05-24 P. 3A;419002;30;10;0;419001;10;0;0;10;10;0;10;0;Geofísico;5041893
504190;FIRE;Itaguí;16/05/1987;UNKNOWN;Posible Cortocircuito;EL TIEMPO 1987-05-17 P. 3A;419102;0;0;0;419101;0;0;60000000;0;0;0;0;0;Técnico;5041903
504191;SPATE;Medellín;15/05/1987;UNKNOWN;;BDOD-60464;419202;0;0;0;419201;0;0;0;0;0;0;0;0;Hidrológico;5041913
504192;LANDSLIDE;Bello;15/05/1987;UNKNOWN;;BDOD-60470;419302;0;0;0;419301;0;0;0;0;0;0;0;0;Geofísico;5041923
504193;RAIN;Medellín;5/05/1987;ATMOSPHCONDITION;;EL TIEMPO 1987-05-06 P. 2A;419402;10;0;0;419401;0;0;0;10;0;0;0;0;Atmosférico;5041933
504194;PLAGUE;Caucasia;3/05/1987;UNKNOWN;;EL TIEMPO 1987-05-05 P. 8A;419502;0;0;0;419501;0;0;0;0;0;0;0;0;Biológico;5041943
504195;FIRE;El Bagre;21/04/1987;SHORTCIRCUIT;Cortocircuito por tormenta electrica;EL TIEMPO 1987-04-23 P. 1D;419602;0;0;0;419601;0;0;40000000;0;0;0;0;0;Técnico;5041953
504196;STRONGWIND;El Bagre;7/04/1987;ATMOSPHCONDITION;;EL TIEMPO 1987-04-10 P.7D;419702;0;0;0;419701;0;0;0;0;0;0;0;0;Atmosférico;5041963
504197;FIRE;Medellín;22/03/1987;SHORTCIRCUIT;Llamas de una veladora hicieron cortocircuito.;EL TIEMPO 1987-03-23 P. 2A;419802;0;0;0;419801;0;0;6000000;0;0;0;0;0;Técnico;5041973
504198;FIRE;Medellín;23/02/1987;EXPLOSION;explosiones provocadas por residuos de gasolina y aceite.;EL TIEMPO 1987-02-24 P.2A;419902;10;30;0;419901;150;0;5000000;10;10;0;10;10;Técnico;5041983
504199;FIRE;Medellín;11/01/1987;BEHAVIOR;Accidentalmente cayó una vela e incendio la vivienda.;EL TIEMPO 1987-01-12 P.3A;420002;10;0;0;420001;0;0;300000;10;0;0;0;0;Técnico;5041993
504200;FIRE;Medellín;11/01/1987;UNKNOWN;Las viviendas destruidas eran de cartón y lata.;EL TIEMPO 1987-01-12 P.3A;420102;0;10;0;420101;60;0;2400000;0;10;0;10;10;Técnico;5042003
504201;FIRE;Medellín;11/01/1987;SHORTCIRCUIT;;EL TIEMPO 1987-01-12 P.3A;420202;0;0;0;420201;0;0;16000000;0;0;0;0;0;Técnico;5042013
504202;SURGE;Turbo;7/01/1987;ATMOSPHCONDITION;Mar de leva;EL TIEMPO 1987-01-08;420302;0;0;0;420301;0;0;0;0;0;0;0;0;Atmosférico;5042023
504203;FIRE;Sabaneta;4/01/1987;UNKNOWN;;EL TIEMPO 1987-01-05;420402;0;0;0;420401;0;0;200000;0;0;0;0;0;Técnico;5042033
504204;FIRE;Jardín;25/12/1986;SHORTCIRCUIT;;EL TIEMPO 1986-12-28 P.1-3A;420502;50;220;0;420501;10;0;5500000;10;10;0;10;0;Técnico;5042043
504205;FLOOD;Amagá;11/12/1986;DESIGNERROR;muro de contención de agua roto  mina inundada;EL TIEMPO 1986-12-12 pág. 2A;420602;10;0;0;420601;0;0;0;10;0;0;0;0;Hidrológico;5042053
504206;FIRE;Medellín;3/12/1986;OTHER;Combustible depositado en un tanque de fuel-oil;EL TIEMPO 1986-12-04 P.10D;420702;0;10;0;420701;0;0;15000000;0;10;0;0;0;Técnico;5042063
504207;LANDSLIDE;Rionegro;6/11/1986;RAIN;;EL TIEMPO 1986-11-07 pag.10C;420802;0;0;0;420801;0;0;0;0;0;0;0;0;Geofísico;5042073
504208;LANDSLIDE;Rionegro;4/11/1986;RAIN;;EL TIEMPO 1986-11-05 pag.4C;420902;0;0;0;420901;0;0;0;0;0;0;0;0;Geofísico;5042083
504209;RAIN;Medellín;30/10/1986;ATMOSPHCONDITION;;BDOD-60445;421002;0;0;0;421001;30;0;0;0;0;0;10;10;Atmosférico;5042093
504210;LANDSLIDE;Sabanalarga;29/10/1986;RAIN;;BDOD-60440;421102;0;0;0;421101;0;0;0;0;0;0;0;0;Geofísico;5042103
504211;LANDSLIDE;Puerto Berrio;29/10/1986;RAIN;;BDOD-60440;421202;0;0;0;421201;0;0;0;0;0;0;0;0;Geofísico;5042113
504212;LANDSLIDE;Puerto Nare;29/10/1986;RAIN;;BDOD-60440;421302;0;0;0;421301;0;0;0;0;0;0;0;0;Geofísico;5042123
504213;LANDSLIDE;Liborina;29/10/1986;RAIN;;BDOD-60440;421402;0;0;0;421401;0;0;0;0;0;0;0;0;Geofísico;5042133
504214;SPATE;Ciudad Bolívar;29/10/1986;OVERFLOW;Por lluvias  río Bolivar;BDOD-60441;421502;0;0;0;421501;0;0;0;0;0;0;0;0;Hidrológico;5042143
504215;FLOOD;Yondó;27/10/1986;OVERFLOW;Río Magdalena;BDOD-60437-EL TIEMPO 1986-10-29 P. 9A;421602;0;0;0;421601;0;0;0;0;0;0;0;0;Hidrológico;5042153
504216;FLOOD;Puerto Berrio;27/10/1986;OVERFLOW;Por lluvias  río Magdalena;BDOD-60437;421702;0;0;0;421701;0;0;0;0;0;0;0;0;Hidrológico;5042163
504217;FLOOD;Medellín;27/10/1986;OVERFLOW;Quebrada;EL TIEMPO 1986-10-28 P.9A;421802;0;0;0;421801;0;0;0;0;0;0;0;0;Hidrológico;5042173
504218;LANDSLIDE;Medellín;27/10/1986;RAIN;;EL TIEMPO 1986-10-28 P.9A;421902;0;0;0;421901;0;0;0;0;0;0;0;0;Geofísico;5042183
504219;FLOOD;Santafé de Antioquia;27/10/1986;OVERFLOW;Quebrada Tonusco;EL TIEMPO 1986-10-28 P.9-A;422002;0;0;0;422001;0;0;0;0;0;0;0;0;Hidrológico;5042193
504220;LANDSLIDE;Segovia;26/10/1986;RAIN;;BDOD-60429;422102;30;0;0;422101;0;0;0;10;0;0;0;0;Geofísico;5042203
504221;FLOOD;Puerto Nare;26/10/1986;OVERFLOW;Por lluvias  río Magdalena;BDOD-60428;422202;0;0;0;422201;0;0;0;0;0;0;0;0;Hidrológico;5042213
504222;LANDSLIDE;Medellín;26/10/1986;RAIN;;BDOD-60430;422302;0;0;0;422301;0;0;0;0;0;0;0;0;Geofísico;5042223
504223;LANDSLIDE;San Luis;25/10/1986;RAIN;;EL TIEMPO 1986-10-26 P. 8A;422402;0;0;0;422401;0;0;0;0;0;0;0;10;Geofísico;5042233
504224;SPATE;Medellín;25/10/1986;OVERFLOW;Por lluvias  Quebrada La Iguana;BDOD-60427-EL TIEMPO 1986-10-26 P.8A;422502;0;0;0;422501;600;0;0;0;0;0;10;10;Hidrológico;5042243
504225;FLOOD;Nechí;24/10/1986;OVERFLOW;Rio Nechi y Cauca.;BDOD-60424/EL TIEMPO /ING. 10-28;422602;0;0;0;422601;700;700;0;0;0;0;10;10;Hidrológico;5042253
504226;LANDSLIDE;Segovia;22/10/1986;LOCALIZATION;;BDOD-60419/EL TIEMPO 1986-10-23 pág 7A;422702;40;0;0;422701;0;0;0;10;0;0;0;0;Geofísico;5042263
504227;LANDSLIDE;San Luis;22/10/1986;RAIN;;BDOD-60419;422802;0;0;0;422801;0;0;0;0;0;0;0;0;Geofísico;5042273
504228;SPATE;Nechí;22/10/1986;OVERFLOW;Por lluvias  río Nechí;BDOD-60418;422902;0;0;0;422901;700;0;0;0;0;0;10;10;Hidrológico;5042283
504229;LANDSLIDE;Medellín;22/10/1986;RAIN;;BDOD-60419;423002;10;0;0;423001;10;0;0;10;0;0;10;0;Geofísico;5042293
504230;LANDSLIDE;Medellín;22/10/1986;RAIN;;BDOD-60425-n. EL TIEMPO 1986-10-25 P. 2A;423102;0;0;0;423101;40;0;0;0;0;0;10;10;Geofísico;5042303
504231;LANDSLIDE;Cocorná;22/10/1986;RAIN;;BDOD-60419;423202;0;0;0;423201;0;0;0;0;0;0;0;0;Geofísico;5042313
504232;LANDSLIDE;Cañasgordas;22/10/1986;RAIN;;BDOD-60419;423302;0;0;0;423301;0;0;0;0;0;0;0;0;Geofísico;5042323
504233;FLOOD;Puerto Berrio;21/10/1986;RAIN;;ING.;423402;0;0;0;423401;0;0;0;0;0;0;0;0;Hidrológico;5042333
504234;SPATE;Medellín;21/10/1986;OVERFLOW;Por lluvias  quebrada Las Minitas;BDOD-60410;423502;0;0;0;423501;0;0;0;0;0;0;0;0;Hidrológico;5042343
504235;SPATE;Medellín;21/10/1986;OVERFLOW;Por lluvias  Quebrada Monte Loro;BDOD-60415;423602;0;0;0;423601;0;0;0;0;0;0;0;0;Hidrológico;5042353
504236;LANDSLIDE;Cañasgordas;13/10/1986;RAIN;;EL TIEMPO 1986-10-14 2A;423702;0;0;0;423701;0;0;0;0;0;0;0;0;Geofísico;5042363
504237;LANDSLIDE;Cañasgordas;9/10/1986;UNKNOWN;;ING.;423802;0;0;0;423801;0;0;0;0;0;0;0;0;Geofísico;5042373
504238;FLOOD;Yarumal;8/10/1986;OVERFLOW;Dsbto  de quebrada en el km 7;EL TIEMPO 1986-10-09 7D;423902;0;0;0;423901;0;0;0;0;0;0;0;0;Hidrológico;5042383
504239;LANDSLIDE;Yarumal;8/10/1986;RAIN;;EL TIEMPO 1986-10-09 7D;424002;0;0;0;424001;0;0;0;0;0;0;0;0;Geofísico;5042393
504240;LANDSLIDE;Vegachí;8/10/1986;OVERFLOW;Dsbto  de quebrada en el km 7;EL TIEMPO 1986-10-09 7D;424102;0;0;0;424101;0;0;0;0;0;0;0;0;Geofísico;5042403
504241;LANDSLIDE;Remedios;8/10/1986;RAIN;;EL TIEMPO 1986-10-09 7D;424202;0;0;0;424201;0;0;0;0;0;0;0;0;Geofísico;5042413
504242;LANDSLIDE;Meceo;8/10/1986;RAIN;;EL TIEMPO 1986-10-09 7D;424302;0;0;0;424301;0;0;0;0;0;0;0;0;Geofísico;5042423
504243;LANDSLIDE;El Bagre;8/10/1986;RAIN;;EL TIEMPO 1986-10-09 7D;424402;0;0;0;424401;0;0;0;0;0;0;0;0;Geofísico;5042433
504244;LANDSLIDE;Amalfi;8/10/1986;RAIN;;EL TIEMPO 1986-10-09 7D;424502;0;0;0;424501;0;0;0;0;0;0;0;0;Geofísico;5042443
504245;LANDSLIDE;Medellín;15/09/1986;UNKNOWN;;BDOD-60386;424602;0;0;0;424601;0;0;0;0;0;0;0;0;Geofísico;5042453
504246;SPATE;Santafé de Antioquia;15/09/1986;OVERFLOW;Rio Tomusco;BDOD-60387;424702;0;0;0;424701;0;0;0;0;0;0;0;0;Hidrológico;5042463
504247;FIRE;Medellín;23/08/1986;BEHAVIOR;Una veladora dejada por los devotos.;EL TIEMPO 1986-08-24 8-A;424802;0;0;0;424801;0;0;1000000;0;0;0;0;0;Técnico;5042473
504248;FIRE;Itaguí;7/08/1986;SHORTCIRCUIT;;EL TIEMPO 1986-08-08 Pag 2-A;424902;0;0;0;424901;0;0;15000000;0;0;0;0;10;Técnico;5042483
504249;LANDSLIDE;San Roque;4/08/1986;UNKNOWN;;ING.;425002;40;0;0;425001;10;0;0;10;0;0;10;0;Geofísico;5042493
504250;STRONGWIND;Turbo;23/07/1986;ATMOSPHCONDITION;;EL TIEMPO 1986-07-23 U-C;425102;0;0;0;425101;0;0;0;0;0;0;0;0;Atmosférico;5042503
504251;STORM;Medellín;15/07/1986;ATMOSPHCONDITION;;EL TIEMPO 1986-07-16 7-B;425202;0;0;0;425201;150;0;0;0;0;0;10;10;Atmosférico;5042513
504252;POLLUTION;Valdivia;11/07/1986;HUMANERROR;Accidente  parte del ácido se vertío a la Q. Valdivia.;EL TIEMPO 1986-07-12 U-D;425302;0;0;0;425301;0;0;0;0;0;0;0;0;Atmosférico;5042523
504253;FLOOD;Vigía del Fuerte;5/07/1986;RAIN;;EL TIEMPO 1986-07-07 P.10-E;425402;0;0;0;425401;0;0;0;0;0;0;0;0;Hidrológico;5042533
504254;LANDSLIDE;Valdivia;22/06/1986;RAIN;;EL TIEMPO 1986-06-23 P.5-C;425502;0;0;0;425501;0;0;0;0;0;0;0;0;Geofísico;5042543
504255;LANDSLIDE;Barbosa;15/06/1986;RAIN;;BDOD-60362;425602;20;0;0;425601;50;0;0;10;0;0;10;0;Geofísico;5042553
504256;LANDSLIDE;Yarumal;15/05/1986;UNKNOWN;;BDOD-60352;425702;0;0;0;425701;0;0;0;0;0;0;0;0;Geofísico;5042563
504257;LANDSLIDE;Segovia;15/05/1986;UNKNOWN;;BDOD-60352;425802;0;0;0;425801;0;0;0;0;0;0;0;0;Geofísico;5042573
504258;LANDSLIDE;Andes;15/05/1986;RAIN;Lluvias intensas;BDOSSO;425902;0;0;0;425901;100;0;0;0;0;0;10;0;Geofísico;5042583
504259;RAIN;Medellín;14/05/1986;ATMOSPHCONDITION;Lluvias -Granizo;EL TIEMPO 1986-05-15;426002;0;0;0;426001;0;0;0;0;0;0;0;10;Atmosférico;5042593
504260;LANDSLIDE;Andes;6/05/1986;RAIN;La erosión  la falta de planeamiento urbano y fallas *;EL TIEMPO 1986-05-07;426102;0;0;0;426101;0;0;0;0;0;0;0;10;Geofísico;5042603
504261;FIRE;Medellín;29/04/1986;UNKNOWN;;EL TIEMPO 1986-04-30;426202;0;0;0;426201;0;0;40000000;0;0;0;0;10;Técnico;5042613
504262;LANDSLIDE;Medellín;26/04/1986;UNKNOWN;;EL TIEMPO 1986-04-28;426302;20;0;0;426301;0;0;0;10;0;0;0;10;Geofísico;5042623
504263;LANDSLIDE;Andes;22/04/1986;RAIN;;EL TIEMPO 1986-04-23;426402;0;50;0;426401;50;200;0;0;10;0;10;10;Geofísico;5042633
504264;ERUPTION;Necoclí;15/04/1986;OTHER;Volcán de Lodo;BDOSSO;426502;0;0;0;426501;0;0;0;0;0;0;0;0;Geofísico;5042643
504265;STORM;Medellín;7/04/1986;ATMOSPHCONDITION;;BDOD-60349;426602;0;0;0;426601;0;0;0;0;0;0;0;0;Atmosférico;5042653
504266;LANDSLIDE;Andes;2/04/1986;RAIN;;BDOD-60342-ING.;426702;30;0;0;426701;50;0;0;10;0;0;10;0;Geofísico;5042663
504267;ERUPTION;Necoclí;13/03/1986;OTHER;;EL TIEMPO 1986-03-14;426802;0;0;0;426801;0;100;0;0;0;0;0;0;Geofísico;5042673
504268;EXPLOSION;Puerto Berrio;5/03/1986;UNKNOWN;explosión e incendios;EL TIEMPO 1986-03-06;426902;10;20;0;426901;0;0;0;10;10;0;0;0;Técnico;5042683
504269;PLAGUE;Envigado;23/01/1986;UNKNOWN;;EL TIEMPO 1986-01-24 10-B;427002;0;100;0;427001;0;0;250000;0;10;0;0;0;Biológico;5042693
504270;FIRE;Itaguí;13/01/1986;HUMANERROR;;EL TIEMPO 1986-01-14 2-A;427102;0;0;0;427101;0;0;9200000;0;0;0;10;0;Técnico;5042703
504271;LANDSLIDE;Cáceres;22/12/1985;UNKNOWN;;EL TIEMPO 1985-12-24;427202;30;0;0;427201;0;0;0;10;0;0;0;0;Geofísico;5042713
504272;LANDSLIDE;Nariño;13/12/1985;RAIN;;EL TIEMPO 1985-12-14;427302;10;70;0;427301;50;60;0;10;10;0;10;10;Geofísico;5042723
504273;ERUPTION;Puerto Berrio;17/11/1985;OTHER;Erupción Volcán Nevado del Ruiz;EL TIEMPO 1985-11-18 P.4E;427402;0;0;0;427401;0;0;0;0;0;0;0;0;Geofísico;5042733
504274;FLOOD;Puerto Triunfo;30/10/1985;OVERFLOW;Desbto. quebrada;EL TIEMPO 1985-10-31;427502;0;0;0;427501;0;0;0;0;0;0;0;0;Hidrológico;5042743
504275;LANDSLIDE;Amagá;30/10/1985;RAIN;;EL TIEMPO 1985-10-31;427602;0;0;0;427601;0;0;0;0;0;0;0;0;Geofísico;5042753
504276;FIRE;Tarazá;16/10/1985;SHORTCIRCUIT;;EL TIEMPO 1985-10-18;427702;0;0;0;427701;0;0;25000000;0;0;0;0;0;Técnico;5042763
504277;LANDSLIDE;San Luis;8/10/1985;UNKNOWN;;EL TIEMPO 1985-10-10;427802;0;0;0;427801;0;0;0;0;0;0;0;0;Geofísico;5042773
504278;LANDSLIDE;Guarne;8/10/1985;RAIN;;EL TIEMPO 1985-10-10;427902;0;0;0;427901;0;0;0;0;0;0;0;0;Geofísico;5042783
504279;LANDSLIDE;Yarumal;7/10/1985;UNKNOWN;;EL TIEMPO 1985-10-09;428002;0;0;0;428001;0;0;0;0;0;0;0;0;Geofísico;5042793
504280;LANDSLIDE;Medellín;28/09/1985;RAIN;;EL TIEMPO 1985-09-29 P.3A;428102;0;0;0;428101;10;0;0;0;0;0;10;0;Geofísico;5042803
504281;LANDSLIDE;Medellín;28/09/1985;RAIN;;EL TIEMPO 1985-09-29 P.3A;428202;0;0;0;428201;20;0;0;0;0;0;10;0;Geofísico;5042813
504282;LANDSLIDE;Medellín;26/09/1985;RAIN;Fuerte aguacero;EL TIEMPO 1985-09-27 P.2A;428302;10;0;0;428301;10;0;0;10;0;0;10;0;Geofísico;5042823
504283;LANDSLIDE;Medellín;26/09/1985;RAIN;Fuerte aguacero;EL TIEMPO 1985-09-27 P.2A;428402;60;0;0;428401;0;0;0;10;0;0;0;0;Geofísico;5042833
504284;OTHER;Rionegro;23/09/1985;FOG;Cerrado el aeropuerto por mal tiempo.;EL TIEMPO 1985-09-24;428502;0;0;0;428501;0;0;0;0;0;0;0;0;Otros;5042843
504285;STRUCTURE;Medellín;22/09/1985;UNKNOWN;;EL TIEMPO 1985-09-23;428602;10;10;0;428601;0;0;0;10;10;0;0;0;Técnico;5042853
504286;FLOOD;Zaragoza;15/09/1985;OVERFLOW;Por lluvias  río Nechí;EL TIEMPO 1985-09-17;428702;0;0;0;428701;0;0;0;0;0;0;0;10;Hidrológico;5042863
504287;LANDSLIDE;El Santuario;15/09/1985;UNKNOWN;;BDOD-60326;428802;0;0;0;428801;0;0;0;0;0;0;0;0;Geofísico;5042873
504288;LANDSLIDE;Medellín;15/09/1985;RAIN;;EL TIEMPO 1985-09-17;428902;0;0;0;428901;0;0;0;0;0;0;0;10;Geofísico;5042883
504289;FLOOD;El Bagre;15/09/1985;OVERFLOW;Por lluvias  río Nechí;EL TIEMPO 1985-09-17;429002;0;0;0;429001;0;0;0;0;0;0;0;0;Hidrológico;5042893
504290;LANDSLIDE;Cocorná;15/09/1985;UNKNOWN;;BDOD-60323;429102;0;0;0;429101;0;0;0;0;0;0;0;0;Geofísico;5042903
504291;FLOOD;Medellín;14/09/1985;RAIN;;EL TIEMPO 1985-09-15;429202;0;30;0;429201;10;0;0;0;10;0;10;10;Hidrológico;5042913
504292;INTOXICACION;La Estrella;8/09/1985;CONTAMINATION;Consumo de alimentos descompuestos;EL TIEMPO 1985-09-09;429302;0;30;0;429301;0;0;0;0;10;0;0;10;Técnico;5042923
504293;LANDSLIDE;Cocorná;7/09/1985;RAIN;;EL TIEMPO 1985-09-08;429402;0;0;0;429401;0;0;0;0;0;0;0;10;Geofísico;5042933
504294;PLAGUE;Envigado;5/09/1985;UNKNOWN;Abejas africanizadas;EL TIEMPO 1985-09-06;429502;0;1500;0;429501;0;0;0;0;10;0;0;10;Biológico;5042943
504295;EXPLOSION;Medellín;1/09/1985;UNKNOWN;;EL TIEMPO 1985-09-02;429602;0;80;0;429601;0;0;0;0;10;0;0;10;Técnico;5042953
504296;LANDSLIDE;Medellín;29/08/1985;RAIN;;EL TIEMPO 1985-08-30;429702;20;0;0;429701;40;0;0;10;0;0;10;10;Geofísico;5042963
504297;LANDSLIDE;Puerto Nare;25/08/1985;UNKNOWN;;EL TIEMPO 1985-08-25;429802;20;0;0;429801;0;0;0;10;0;0;0;0;Geofísico;5042973
504298;LANDSLIDE;Medellín;24/08/1985;RAIN;;EL TIEMPO 1985-08-24;429902;40;0;0;429901;30;20;0;10;0;0;10;0;Geofísico;5042983
504299;LANDSLIDE;Cocorná;16/08/1985;RAIN;;EL TIEMPO 1985-08-17;430002;0;0;0;430001;0;0;0;0;0;0;0;0;Geofísico;5042993
504300;LANDSLIDE;Medellín;3/08/1985;UNKNOWN;;BDOD-60321;430102;20;40;0;430101;0;0;0;10;10;0;0;0;Geofísico;5043003
504301;LANDSLIDE;Valdivia;15/07/1985;UNKNOWN;;BDOD-60319;430202;50;0;0;430201;0;0;0;10;0;0;0;0;Geofísico;5043013
504302;INTOXICACION;San Vicente;14/07/1985;UNKNOWN;Posible ingesta de agua contaminada con parathion;EL TIEMPO 1985-07-15;430302;30;0;0;430301;0;0;0;10;0;0;0;0;Técnico;5043023
504303;LANDSLIDE;Tarazá;2/07/1985;UNKNOWN;;EL TIEMPO 1985-07-04;430402;50;0;0;430401;0;0;0;10;0;0;0;10;Geofísico;5043033
504304;LANDSLIDE;Valdivia;29/06/1985;RAIN;Fuerte aguacero ;EL TIEMPO 1985-07-01;430502;0;0;0;430501;0;0;0;0;0;0;0;10;Geofísico;5043043
504305;INTOXICACION;La Estrella;18/06/1985;CONTAMINATION;Al parecer el agua estaba contaminada con antisepticos.;EL TIEMPO 1985-06-19;430602;10;90;0;430601;0;0;0;10;10;0;0;10;Técnico;5043053
504306;LANDSLIDE;San Luis;6/06/1985;RAIN;;EL TIEMPO 1985-06-07;430702;0;0;0;430701;0;0;0;0;0;0;0;0;Geofísico;5043063
504307;LANDSLIDE;Cocorná;15/05/1985;UNKNOWN;;BDOD-60309;430802;0;0;0;430801;0;0;0;0;0;0;0;0;Geofísico;5043073
504308;LANDSLIDE;Rionegro;15/04/1985;UNKNOWN;;BDOD-60308;430902;0;0;0;430901;0;0;0;0;0;0;0;0;Geofísico;5043083
504309;LANDSLIDE;Medellín;15/04/1985;OTHER;;BDOD-60308;431002;0;0;0;431001;0;0;0;0;0;0;0;0;Geofísico;5043093
504310;LANDSLIDE;San Luis;2/04/1985;RAIN;;EL TIEMPO 1985-04-03;431102;0;0;0;431101;0;0;0;0;0;0;0;0;Geofísico;5043103
504311;LANDSLIDE;Medellín;2/04/1985;RAIN;;EL TIEMPO 1985-04-03;431202;0;0;0;431201;0;0;0;0;0;0;0;0;Geofísico;5043113
504312;LANDSLIDE;San Luis;31/03/1985;RAIN;;EL TIEMPO 1985-04-01;431302;0;0;0;431301;0;0;0;0;0;0;0;0;Geofísico;5043123
504313;LANDSLIDE;Medellín;26/03/1985;UNKNOWN;;EL TIEMPO 1985-03-27;431402;0;0;0;431401;0;0;0;0;0;0;0;0;Geofísico;5043133
504314;DROUGHT;Medellín;19/03/1985;ATMOSPHCONDITION;;EL TIEMPO 1985-03-20;431502;0;0;0;431501;0;0;0;0;0;0;0;0;Hidrológico;5043143
504315;STRONGWIND;Peque;9/03/1985;ATMOSPHCONDITION;;EL TIEMPO 1985-03-11;431602;0;0;0;431601;0;170;0;0;0;0;0;0;Atmosférico;5043153
504316;FIRE;Medellín;6/03/1985;UNKNOWN;;EL TIEMPO 1985-03-07;431702;0;0;0;431701;0;0;8000000;0;0;0;0;0;Técnico;5043163
504317;POLLUTION;Medellín;2/03/1985;LEAK;Vertimiento de tóxico al voltearse camión que lo transportab;EL TIEMPO 1985-03-05;431802;0;0;0;431801;0;0;0;0;0;0;0;0;Atmosférico;5043173
504318;FIRE;Montebello;20/02/1985;UNKNOWN;;EL TIEMPO 1985-02-21;431902;0;0;0;431901;0;0;10000000;0;0;0;0;0;Técnico;5043183
504319;FORESTFIRE;Santo Domingo;4/02/1985;HUMANERROR;Campesinos apagaron mal la hogera.;EL TIEMPO 1985-02-06;432002;0;0;0;432001;0;0;0;0;0;0;0;0;Atmosférico;5043193
504320;ACCIDENT;Salgar;23/01/1985;UNKNOWN;Posiblemente por la densa neblina y cond. atmosfèricas.;EL TIEMPO 1985-01-26/27/28;432102;230;0;0;432101;0;0;0;10;0;0;0;0;Técnico;5043203
504321;POLLUTION;Segovia;4/12/1984;NEGLIGENCE;La aplicación de cianuro esta envenenando los ríos.;EL TIEMPO 1984-12-05;432202;0;0;0;432201;0;0;0;0;0;0;0;0;Atmosférico;5043213
504322;LANDSLIDE;San Luis;4/12/1984;RAIN;;EL TIEMPO 1984-12-11;432302;0;0;0;432301;0;0;0;0;0;0;0;0;Geofísico;5043223
504323;POLLUTION;Remedios;4/12/1984;NEGLIGENCE;La aplicación de cianuro están envenenando de los ríos.;EL TIEMPO 1984-12-05;432402;0;0;0;432401;0;0;0;0;0;0;0;0;Atmosférico;5043233
504324;LANDSLIDE;Medellín;2/12/1984;RAIN;;EL TIEMPO 1984-12-03;432502;0;0;0;432501;0;0;0;0;0;0;0;0;Geofísico;5043243
504325;FLOOD;Medellín;1/12/1984;OTHER;Además del desbordamiento   el deterioro ayudó al desplome;EL TIEMPO 1984-12-03;432602;0;0;0;432601;0;0;0;0;0;0;0;0;Hidrológico;5043253
